,Date,UserName,Location,stars,Message
1469,1/25/2017,JessicaLea C.,fort-worth,5,I had a stawberry lemonade pop at the stockshow today. It was deliciously sweet and tart at the same time! I was so happy to see the little Steel City Pops cart!
1470,9/4/2017,Tracie Q.,fort-worth,5,"Expensive, but delicious! A nice cool treat on a sunny day. I got the pop of the month, which was salted caramel cheesecake. It was tasty!"
1471,7/9/2017,David L.,fort-worth,3,"I came here because of the popularity, but the ice creams are not as unique as expected. I got the strawberry popsicle which is $3, and I thought it was going to be extraordinary... but it tasted like the ones that you can buy at Target... The ice creams melt pretty fast and pretty busy in there. The place is pretty small, and there are not many seats in there. The table is made of concrete which I found it interesting... This place is good if you're just looking for an ice cream place to eat but as good as the hype of the popularity."
1472,7/5/2017,Drew C.,fort-worth,3,Good but not great. Poor seating options. Only popsicles not real ice cream. Parking is nonexistent. I had the jalapeño pineapple pop which was a brave pairing and enjoyable. They should not over charge people who want water as well.
1473,7/6/2016,Marcia G.,fort-worth,5,"Different flavor Popsicles: fruity, creamy and cookie. I tried the strawberry shortcake which was a strawberry cream ice cream with cookie in the middle. It was so yummy. The cookie wasn't overpowering and the strawberry cream was tasty and not too sweet. It melted a little faster than normal due to the heat though. Hubby had the pineapple and that was really good and I could taste the real pineapple inside. Cute place, fast friendly service with corn hole outside if you feel like hangin out in the heat."
1474,8/23/2017,Mindi M.,fort-worth,5,"Best place in Fort Worth and Southlake for real, amazing, Popsicles year around! No really! Their flavors are unique and also seasonal and customizable (if you want it dipped and drizzled). It is one of our favorite spots to go for a treat. You can even get pops to go, and they will add a cool pack to ensure they don't melt before you get them home or to your designated location. They use real ingredients for real flavor. I would more than highly recommend this spot!"
1475,5/27/2017,Jennifer P.,fort-worth,5,"Whether the season is Texas Heat or Slightly Chilly outside, stopping by here for a Pop is SO worth it. The staff is awesome, so, unless you're dead set on a flavor you see on the menu wall, I highly recommend asking what are the best sellers then. My favs are horchata, coffee or strawberry. These are gourmet and high quality, so the price isn't cheap. Parking can be nutty during peak hours of the shops, but, again, totally worth it!"
1476,8/26/2017,Hayden Y.,fort-worth,4,"This was a cool little interesting place.  They have lots of popsicles to choose from fruit to cream flavors.  I got the cookies and cream and it was delish.  I prefer ice cream, but this was a good alternative on a hot evening."
1477,7/2/2017,Selene S.,fort-worth,4,"Awesome flavors, great place for a cool treat. Only complaint is lack of parking, but other than that fast friendly service!"
1478,1/8/2017,Scott B.,fort-worth,4,"What a cool little spot. These aren't your standard Popsicles, they're super Popsicles. They're dense and just wonderfully flavorful. There are so many varieties that will keep you coming back.Not only do they offer the sweet treats, they also make one of the best cups of coffee I've had. The place is holds an industrial decor and has a covered outside porch where you can play a solid game of cornhole. Keep an eye out for it when around W. 7th. You'll have to reward yourself with a wonderful treat."
1479,5/14/2017,Linda N.,fort-worth,5,Very fun and delightful treats that they change out. My personal favorite was the champagne tea or something like that but no longer available. It's nice that you can pack them to go in their freezer bag with ice out foam cooler box.
1480,7/17/2017,JT N.,fort-worth,4,"Good popsicles. Stopped in to see what the hype is all about. Yummy flavors, good quality, still hard for me to pay the $$ for the popsicle. Will definitely come back, but prob won't visit too often."
1481,6/24/2016,Andrew W.,fort-worth,5,"Yum & Fun!Easily a 5 star dessert joint! Pops are out of the world good! I had a Brownie Coffee Cookie pop and it was awesome! Pops are priced less than a fancy cup of coffee or ice cream, but taste much better (they do serve coffee as well.)The courtyard area is lots of fun. Everyone seemed to be having a great time. Not to mention, its in a great area of Fort Worth, surrounded by lots of restaurants and shops."
1482,5/27/2017,Eric Y.,fort-worth,5,Definitely one of the best places to enjoy a popsicle. All the flavors are unique and you won't be disappointed.
1483,8/6/2017,Lauri R.,fort-worth,5,What a great location for such an amazing treat!   Seriously.  Stand in the line even if it is out the door.  Try the peanut butter pop.  O M G
1484,10/30/2016,Khammany D.,fort-worth,3,"Pops are so savory.  Lots of flavors.  They have this cool to-go package that keeps the pops cold.  Real neat.  FYI,  they do not validate for the parking structure.  They have a parking lot in front of the place.  The wrapper for the pops are difficult to unwrap."
1485,9/23/2016,Stephanie P.,fort-worth,4,"First timer here.  Heard about this place a while back and accidentally found it today. Decided to treat the kids to keep cool for a bit and did not regret it. Customer service was great. The employee was very polite & friendly. Even gave my kids some stickers. Kids love stickers! I loved how you can watch the other employees make the ice cream. Really neat. The restrooms and sitting area (inside and outside) were very clean. Another plus. My kids loved the patio area, gave them some time to burn off their sugar rush. Reason for my four star review and not five was due to the parking situation. The parking in front of it is very small and limited. If you don't pay attention you can miss the parking structure on the right side, across the street from Steel Pops. First two hours are free though. Another reason is the pricing. I personally think its a little too much for the ice cream, but its still delicious none the less and the kids seemed to enjoy it. My kids had fun and thats enough for me to comeback again.P.S. We had the Strawberry Lemonade and Horchata Pops. Very delicious, especially the horchata one!"
1486,1/23/2017,Candy R.,fort-worth,5,Never disappointed with a delicious popsicle from this quaint popsicle stand. Unique style popsicles and other sweet treats are offered here and the vibe and location of this place is great. I enjoy the strawberry popsicle the most and highly recommend hitting this place up during the spring and summer months or just on a warm evening. The popsicle are fresh and there are an abundance of flavors to choose from. Steel city pops is the place to be for all your popsicle needs!
